id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
524434,Eternals,Science Fiction-Action-Adventure,en,The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows they are forced to reunite against mankind’s most ancient enemy the Deviants.,449.695,Marvel Studios,2021-11-03,200000000.0,402064899.0,156.0,Released,In the beginning...,7.087,5958.0,Gemma Chan-Richard Madden-Angelina Jolie-Kumail Nanjiani-Barry Keoghan-Lauren Ridloff-Lia McHugh-Brian Tyree Henry-Ma Dong-seok-Salma Hayek-Kit Harington-Harish Patel-David Kaye-Bill Skarsgård-Haaz Sleiman-Esai Daniel Cross-Alan Scott-Hannah Dodd-Adria Escudero-Sebastián Viveros-Nikkita Chadha-Grahame Fox-Zain Al Rafeea-Alberto Rodríguez-Lucia Efstathiou-Derek Horsham-Jeff Mirza-Ascension Martinez Rubio-Ozer Ercan-Ariadna Vadillo Soto-Orson Rosenberg-Harry Styles-Patton Oswalt-Brenda Lorena Garcia-Sebastian Senior-Chloe Stannage-Mahershala Ali,supernatural-superhero-based on comic-alien-super power-marvel cinematic universe (mcu)-sign languages-ancient-god-like,/lFByFSLV5WDJEv3KabbdAF959F2.jpg,/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,566525-634649-425909-512195-580489-568124-624860-438631-497698-550988-370172-585083-576845-438695-976335-617653-646380-460458-476669-335787-436969
829557,365 Days: This Day,Romance-Drama,en,Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust at any cost.,449.292,TVN-Next Film-Ekipa Sp. z o.o.-Future Space,2022-04-27,0.0,0.0,111.0,Released,,5.8,624.0,Anna-Maria Sieklucka-Michele Morrone-Simone Susinna-Magdalena Lamparska-Otar Saralidze-Natasza Urbańska-Ramón Langa-Ewa Kasprzyk-Dariusz Jakubowski-Tomasz Mandes-Blanka Lipińska-Natalia Siwiec-Karolina Pisarek-Robert Wabich-Sławomir Mandes-Rafał Iwaniuk,gangster-sequel-bdsm-rich man poor woman-erotique,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,/t9hNIUFcy0tYu55IPxjxRTTdZ6X.jpg,933908-838594-207780-774021-10336-263472-812340-664413-2436-216015-743814-78122-72753-818750-251779-199549-45479-13746-614934-721625-778106
778810,Fireheart,Animation-Comedy-Family,en,The film explores the world of firefighters in 1920s New York City and tells the story of a 16-year-old girl who will have to become a hero in order to save her city.,449.124,SND-Caramel Films-Entertainment One-Anton Capital Entertainment (ACE)-L'Atelier Animation-Main Journey,2022-01-16,0.0,0.0,92.0,Released,Every dream starts with a spark.,7.6,123.0,Olivia Cooke-Kenneth Branagh-William Shatner-Laurie Holden-Kevin Dennis-Dawn Ford-Ryan W. Garcia-Mara Junot-Wilex Ly-Maya Misaljevic,new york city-fire brigade-1920s-fireman,/hepwOZWJNUmLzB68gKYEdEJAaD3.jpg,/pFwvHAFyPEqtvJEoutPuobLwrNj.jpg,610150-818397-752623-985724-892527-338953-598331-675353-975714-717151-751237-786699-895744-746333-647808-788253-929085-788210-10257-17457-110110
933886,Dos más dos,Comedy,es,,448.792,BTF media,2022-03-31,0.0,0.0,0.0,Released,,6.7,23.0,Tessa Ía-Luis Ernesto Franco-Adriana Louvier-Claudio Lafarga-Arath de la Torre-Martha Claudia Moreno-Adriana Montes de Oca-Juan Carlos Remolina-Flor Benítez-Daniel Haddad-Artús Chávez-Brenda De Arrigunaga-Patricio Zamora,,/pcjTf0tBJoGwJQbdai4GmX8d1Om.jpg,/ij6XoKnhieUQThY1wOjX7yLnUvw.jpg,68301-961484-18405-617772-210258-590575-241848-846250-616037-668742-985101-718032-339527-952217-526896-74-329-675-671
955971,Honeymoon With My Mother,Comedy,es,José Luis has been jilted at the altar but everything has its bright side and he goes on a honeymoon with his mother. On this trip he discovers he doesn't know his mother and he loves her.,448.625,No sin mi madre SL-Mother's Love Film Production-Identical Pictures-Morena Films,2022-04-29,0.0,0.0,110.0,Released,,6.2,66.0,Carmen Machi-Quim Gutiérrez-Justina Bustos-Yolanda Ramos-Dominique Guillo-Andrés Velencoso-Jorge Suquet-Celia Freijeiro-Juanjo Cucalón-Joaquín Ortega-Pere Costa-Vinesha Bissoondeeal-Jake Francois-Danny Bhowaneedin-Edeen Bhugeloo-Isnard Marcio,mother-honeymoon-son-marriage-separation-mother son relationship,/zmXaK4ajfTUOeb8K13uQ4fNfE8L.jpg,/s90hYiKk8vwCXKCDewFrrfzAdV6.jpg,
880313,The Wrath of God,Thriller-Drama,es,Convinced the tragic deaths of her loved ones were orchestrated by a famous novelist she worked for Luciana turns to a journalist to expose her truth.,445.767,Buffalo Films,2022-06-15,0.0,0.0,97.0,Released,,6.495,103.0,Diego Peretti-Juan Minujín-Macarena Achaga-Mónica Antonópulos-Guillermo Arengo-Romina Pinto-Pedro Merlo-Ornella D'Elía-Santiago Achaga-Juanita Reale-Pablo Lapadula-Lisandro Fiks-Ana Waisbein-Germán de Silva-Silvina Sabater-Briana Patino-Agostina Parreira,,/lFhxNXEK0UpXXqSbhba83Zhl2uk.jpg,/1uhf2qYd7wBcOsTJ7Li1FcH672D.jpg,763073-399178-957482-852592-615469-854881-852283-988857-988165-982317-982939-984962-974187-846528-960705-667739-13813-880841-743563-835112-975714
460465,Mortal Kombat,Action-Fantasy-Adventure,en,Washed-up MMA fighter Cole Young unaware of his heritage and hunted by Emperor Shang Tsung's best warrior Sub-Zero seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.,441.538,New Line Cinema-Broken Road Productions-Atomic Monster,2021-04-07,20000000.0,83601013.0,110.0,Released,Get over here.,7.2,4741.0,Lewis Tan-Jessica McNamee-Josh Lawson-Joe Taslim-Mehcad Brooks-Matilda Kimber-Laura Brent-Tadanobu Asano-Hiroyuki Sanada-Chin Han-Ludi Lin-Max Huang-Sisi Stringer-Melanie Jarnson-Nathan Jones-Daniel Nelson-Ian Streetz-Yukiko Shinohara-Ren Miyagawa-Mia Hall-David Field-Kris McQuade-Angus Sampson-Alice Nassery-Damon Herriman-Mike Foenander-Michael Coward-Garreth Hadfield-Bingchen Ye-Isaac Bernauer-David Chea-Yasushi Asaya,saving the world-magic-ninja fighter-alternate dimension-shaolin monk-fighting-based on video game-martial arts tournament-gods-hand to hand combat,/nkayOAUBUu4mMvyNf9iHSUiPjF1.jpg,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,399566-615457-567189-791373-503736-413519-497698-436969-458576-637649-634528-10586-736069-637462-588228-464052-635302-527774-451048-337404-559581
10195,Thor,Adventure-Fantasy-Action,en,Against his father Odin's will The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.,437.416,Marvel Studios,2011-04-21,150000000.0,449326618.0,115.0,Released,Two worlds. One hero.,6.769,18514.0,Chris Hemsworth-Natalie Portman-Tom Hiddleston-Anthony Hopkins-Stellan Skarsgård-Kat Dennings-Clark Gregg-Colm Feore-Idris Elba-Ray Stevenson-Tadanobu Asano-Josh Dallas-Jaimie Alexander-Rene Russo-Adriana Barraza-Maximiliano Hernández-Richard Cetrone-Darren Kendrick-Joshua Cox-Justice Jesse Smith-Joseph Gatt-Luke Massy-Matthew Ducey-Jason Camp-Buddy Sosthand-Blake Silver-Jamie McShane-Dale Godboldo-Patrick O'Brien Demsey-Jim Palmer-Seth Coltan-J. Michael Straczynski-Ryan Schaefer-Matt Battaglia-Stan Lee-Joel McCrary-Isaac Kappy-Juliet Lopez-Rob Mars-Carrie Lazar-Harley Graham-Alexander Wright-Hilary Pingle-Shawn-Caulin Young-Walt Simonson-Kinsey McLean-Kelly Hawthorne-Dakota Goyo-Ted Allpress-Douglas Tait-Jeremy Renner-Samuel L. Jackson-Vanessa Bednar-Michelle Csitos-Stephen Oyoung,new mexico-banishment-superhero-based on comic-redemption-norse mythology-aftercreditsstinger-marvel cinematic universe (mcu),/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,/n5zyJxk4q2dh4ep95MnvKC1y0VC.jpg,76338-10138-1771-1726-24428-68721-100402-1724-99861-102899-271110-1930-49538-284053-118340-1865-557-36657-2080-284052-36668
799876,The Outfit,Crime-Drama-Thriller,en,Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy he’s ended up in Chicago operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.,433.518,FilmNation Entertainment-Focus Features-Unified Theory Productions-Scoop Productions,2022-03-03,0.0,3186865.0,105.0,Released,Everyone has something up their sleeve.,7.096,334.0,Mark Rylance-Johnny Flynn-Zoey Deutch-Dylan O'Brien-Simon Russell Beale-Nikki Amuka-Bird-Alan Mehdizadeh-Johnathan McClain-Scoop Wasserstein-Chiedu Agborh-Michael Addo-Michal Forejtek-Bmcabana Sf-John Gumley-Mason-Stephen Knox-Lauris Karklins-Steve Chatfield-William Keetch-Ryan Hall,chicago illinois-murder-organized crime-mobster-killer-double cross-tailor-one night-1950s-single-set-gangsters,/lZa5EB6PVJBT5mxhgZS5ftqdAm6.jpg,/w5vOnKTc0aVWdpH8joHHEJVmxpM.jpg,763285-659924-628900-872542-879957-872247-960622-585378-606402-801071-946327-864116-818397-916821-883083-294793-751237-639933-8281-985314-811631
916964,En la mira,Thriller,es,Axel is an employee of a call center who is used to complaints from his clients and an unbearable boss. Axel has a natural talent for dealing with people and their problems. But one day everything changes when he receives a call from Figueroa Mont a frustrated client who wants to unsubscribe. Fed up with the bureaucracy of the companies Figueroa warns Axel that he is watching him through a telescopic sight attached to a high-precision rifle and that if he does not solve the problem he will blow his head off.,422.767,MarVista Entertainment-Cimarrón Cine-DirecTV Argentina-Nectar Films,2022-04-28,0.0,0.0,85.0,Released,Patience has a limit,6.2,4.0,Nicolás Francella-Emilia Attías-Paula Reca-Gabriel Goity-Maximiliano de la Cruz-Ignacio Borderes-Kairo Herrera-Walter Rey-Mariano Prince-Gal Groisman-Florencia Salvetto-Gabriela Freire-Zoe Hochbaum-Mariana Olivera,,/cEWR4xyXgag2iNVGc7tNkGq12k9.jpg,/huPgI5MI4YrWC2cC0ClhV5SzTgf.jpg,842052-612065-834853-71041-854537-661231-648579-728366-664996-676819-331167-788040-597231-792678-826953-466361-602302-11492-547865-498301-859453
860623,Last Man Down,Action-Thriller,en,After civilization succumbs to a deadly pandemic and his wife is murdered a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone the man that murdered his wife some years ago.,422.595,Daniel Stisen Productions-Fansu Film,2021-10-19,0.0,0.0,87.0,Released,They will pay.,6.262,493.0,Daniel Stisen-Olga Kent-Daniel Nehme-Stanislav Yanevski-Madeleine Vall-Natassia Malthe-Stephanie Siadatan-Robert Follin-Michael Billington-Pasi Antero Remsu-Kamil Lemieszewski-Veera Seppälä-Kenneth Wolf Andersen Haugen-Sam Hardy-Marcus Alexander Bakkenberg-Christian René Wold-John Smith Kabashi-Magne Osnes-Bekim Brahimi-Anja Maria Svenkerud-Lan Flamerzi-Martin Kjellström-Kim Valhalla Johansen-Chris M. Allport,,/4B7liCxNCZIZGONmAMkCnxVlZQV.jpg,/t4To8feUSysyBs4tlBAbXIrKlCv.jpg,811592-890656-801071-766907-803114-928381-800510-768744-763788-783461-522016-623511-753232-294793-785985-476669-833425-585083-615904-774825-870671
648579,The Unbearable Weight of Massive Talent,Action-Comedy-Crime,en,Creatively unfulfilled and facing financial ruin Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.,412.544,Saturn Films-Burr! Productions,2022-04-20,30000000.0,28400000.0,107.0,Released,Nicolas Cage is Nick Cage.,7.015,514.0,Nicolas Cage-Pedro Pascal-Tiffany Haddish-Neil Patrick Harris-Lily Mo Sheen-Sharon Horgan-Ike Barinholtz-Paco León-Jacob Scipio-Joanna Bobin-Alessandra Mastronardi-Nicholas Wittman-Demi Moore-Anna MacDonald-Mario Perez-Luke McQueen-Katrin Vankova-Jaime Ordóñez-Enrique Martínez-Manuel Tallafé-László Szívós-Ricard Balada-Rebecca Finch-Jackson Serafim-Jesus Armando Campos Flores-Christine Grace Szarkó-Caroline Boulton-Paula Parducz-Tamás Buza-Mario Perez-Francisco Grey-David Gordon Green-Kristian Flores-Björn Freiberg-Eli Jane-Cesare Taurasi,undercover-drug lord-actor playing himself,/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg,/m0YjB4VfghKey8Ppsmz8qCd0v1m.jpg,705861-765100-961484-545611-456108-834853-155500-612065-809140-89904-968857-660946-453395-983683-438148-639933-615469-629322-810950-988742-778640
809717,Moonbound,Animation-Adventure-Family-Fantasy,de,When Peter sets out on a magical journey to rescue his little sister Anne he needs to travel to mysterious territory: the Moon! Anne was kidnapped by the evil Moon Man when she tried to help the beetle Mr. Zoomzeman in search for his wife. On his fantastic adventure Peter lands on the Star Meadow where he meets the sleepy Mr. Sandman. He knows only at the Night Fairy’s dinner in the castle in the clouds they can find out where Anne is – but there aren’t enough seats for everyone. So they join the wild race along the Milky Way against the five Spirits of Nature: Storm Giant Lightning Witch Henry Hail Rainy Robin and Mother Frost…,407.655,Coop 99 Filmproduktion-brave new work Filmproduktions-Little Dream Entertainment,2021-06-24,2000000.0,0.0,81.0,Released,An out-of-this-world adventure.,6.1,41.0,Dirk Petrick-Roxana Samadi-Peter Simonischek-Tom Vogt-Raphael von Bargen-Gerti Drassl-Caroline Schreiber-Bastian Wilplinger-Santiago Ziesmer-Rajvinder Singh-Margarethe Tiesel,,/bkp1oHMvDwDTlbRhCcqAK0A7JNd.jpg,/ubty43lOcYeeWMnWxszdNsrzf1z.jpg,521960-36600-597722-514921-892078-206994-483211-484380-679227-983212-928161-804584-653831-850669-405301-139132-804046-138997-459591-673748-648572
831946,Interceptor,Action-Thriller-Adventure,en,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.,403.712,Ambience Entertainment-Fin Design & Effects-Foryor Entertainment,2022-05-26,0.0,0.0,98.0,Released,The world's last defense.,6.13,407.0,Elsa Pataky-Luke Bracey-Aaron Glenane-Belinda Jombwe-Mayen Mehta-Paul Caesar-Marcus Johnson-Rhys Muldoon-Colin Friels-Zoe Carides-Ingrid Kleinig-Steve Morris-Dariusz Paczyński-Mark Dessaix-Cristian Saliadarre-Chris Hemsworth,terrorism,/cpWUtkcgRKeauhTyVMjYHxAutp4.jpg,/i2tcQ9nDJpdJELPA82eCd7Irasd.jpg,765100-615469-705861-338953-961484-982939-922607-785985-267805-699046-500821-590006-672532-792415-66946-852592-526896-361743-574249-809140-880313
937013,The Mystic Nine: Begonia from Qingshan,Action-Mystery-Adventure,zh,At the beginning of the 20th century Zhang Qi Shan and his father were subject to experimentation by the traitor Zuo Qian Zhi. Ten years later Zhang Qi Shan seeks his revenge. He arrives in Changsha for the first time and meets Er Yue Hong. The two join forces to go against Zuo Qian Zhi and the monster that threatens the city.,402.458,北京爱奇艺科技有限公司,2022-02-10,0.0,0.0,74.0,Released,,6.0,3.0,Dong Haoran-Zhu Zanjin-Tat-Wah Lok-Zhu Yongteng-Guo Jianan-Liu  Chang-Hei Ge-Xu Zhanwei-Liu Dongli-Guo Ye,,/cVWYG9W7jNaElA4U7naT6o9JhdF.jpg,/5Y0Ut7LMDa60cUMwwsk1p24lnox.jpg,
937013,The Mystic Nine: Begonia from Qingshan,Action-Mystery-Adventure,zh,At the beginning of the 20th century Zhang Qi Shan and his father were subject to experimentation by the traitor Zuo Qian Zhi. Ten years later Zhang Qi Shan seeks his revenge. He arrives in Changsha for the first time and meets Er Yue Hong. The two join forces to go against Zuo Qian Zhi and the monster that threatens the city.,402.458,北京爱奇艺科技有限公司,2022-02-10,0.0,0.0,74.0,Released,,6.0,3.0,Dong Haoran-Zhu Zanjin-Tat-Wah Lok-Zhu Yongteng-Guo Jianan-Liu  Chang-Hei Ge-Xu Zhanwei-Liu Dongli-Guo Ye,,/cVWYG9W7jNaElA4U7naT6o9JhdF.jpg,/5Y0Ut7LMDa60cUMwwsk1p24lnox.jpg,
938596,Bull Shark,Horror-Thriller,en,A hungry shark begins feeding on some unsuspecting lake goers in a small Texas town.,391.866,ITN Distribution-B22 Films,2022-02-05,0.0,0.0,80.0,Released,,5.4,38.0,Thom Hallum-Billy Blair-Lindsey Marie Wilson-Derrick Redford-Colleen Elizabeth Miller-Colin Heintz-Tiffany McDonald-Richard Ray-Michael Dooley-Michelle Holland-Joe Bunner-Mallory Hargrove,shark attack-bullshark,/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg,/mzfxTIA4vsPwdXC5zUZbDOSwTr3.jpg,103974-652498-576583-676619-733032-569982-893370-897424-655080-800407-833425-797764-416690-596061-825227-603870-711471-230643-699378-650890-387559
855433,Escape Room: La Pel·lícula,Horror-Comedy-Thriller,ca,,390.375,,2022-03-11,0.0,0.0,0.0,Released,,5.8,9.0,Joel Joan-Paula Vives-Iván Massagué-Mònica Pérez-Ferran Carvajal-Jordi Boixaderas,gore-horror comedy-escape room,/bsT3usCK8nTFa6MMiysx2A6gTZX.jpg,/7WcwKFjhHjMobnlsfFUIpj3b4F7.jpg,993145-960705-959798-852551-992898-895953-881909-793961-852485-384055-816479-749078-879561-991247-529697-766749-878617-189298-204503-676629-913841
188070,Dream 9 Toriko & One Piece & Dragon Ball Z Super Collaboration Special!!,Action-Adventure-Comedy-Fantasy-Animation,ja,A two-part crossover special featuring characters from Dragon Ball Z One Piece and Toriko.,384.363,Toei Animation,2013-04-07,0.0,0.0,43.0,Released,The Mightiest Collaboration in History,7.5,196.0,Masako Nozawa-Mayumi Tanaka-Ryotaro Okiayu-Takeshi Kusao-Akemi Okamura-Masaharu Sato-Miki Ito-Mitsuo Iwata-Ryou Horikawa-Kazuya Nakai-Toshio Furukawa-Kozo Shioya-Naoko Watanabe-Jôji Yanami-Takahiro Fujimoto-Ryuuzaburou Ootomo-Hiromi Tsuru-Shino Kakinuma-Naoki Tatsuta-Tamotsu Nishiwaki-Unsho Ishizuka-Ikue Otani-Hiroaki Hirata-Kazuki Yao-Cho-Yuriko Yamaguchi-Kappei Yamaguchi-Mahito Ōba-Romi Park-Asami Tano-Takahiro Sakurai-Kenji Matsuda-Sakiko Uran-Jurota Kosugi-Nana Mizuki-Franktheshow,shounen-anime-shonen-shonen jump-crossover,/1azUShBxKqHUUJf61BIpnJTtAWO.jpg,/iCK2cw43Zb4dppHvufJg0RXaVes.jpg,38594-39145-120475-23446-44728-39101-39105-122401-116776-79082-39106-24752-19576-44251-39103-18095-39144-89636-299963-44727-44730
420821,Chip 'n Dale: Rescue Rangers,Animation-Family-Comedy-Adventure-Mystery,en,Decades since their successful television series was canceled Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale meanwhile has had CGI surgery and works the nostalgia convention circuit desperate to relive his glory days. When a former cast mate mysteriously disappears Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.,382.078,Walt Disney Pictures-Mandeville Films,2022-05-18,0.0,0.0,99.0,Released,It's not a reboot. It's a comeback.,7.135,665.0,Andy Samberg-John Mulaney-KiKi Layne-Will Arnett-Eric Bana-Flula Borg-Dennis Haysbert-Keegan-Michael Key-Tress MacNeille-Tim Robinson-Seth Rogen-J.K. Simmons-Da'Vone McDonald-Akiva Schaffer-Rachel Bloom-Juliet Donenfeld-Liz Cackowski-Mason Blomberg-Corey Burton-Jim Cummings-Chris Parnell-Jeff Bennett-June Schaffer-Steven Curtis Chapman-Jorma Taccone-Alan Oppenheimer-Hazel Schaffer-Charles Fleischer-Heather Dragulescu-Sean Rohani-Jake Matthew Cohen-Jonathan Verweij-Kai Zen-Sophie Fatu-Rachel Samiri-Matt Cook-Greg Chun-Tad Stones-Krystal Alvarez-Scott Whyte-Nneoma Sampson-Jean Gilpin-Jovana Lara-Victor Turpin-James Joseph Pulido-James M. Black-Kenzo Lee-J. Anthony McCarthy-David Tennant-Paula Abdul-Dan Gregor-Paul Rudd-Cole Massie-Jessie Hendricks-Philena Franklin-Rawson Marshall Thurber-Matt Nolan-Tom Antonellis-Doug Mand-Julian Graham-Boo Radley-Anthony Molinari,peter pan-cartoon-los angeles california-former best friend-missing person-duringcreditsstinger-live action and animation-bootleg-corrupt cop,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,234657-866254-335882-993412-434067-407650-361743-259881-599016-545611-504827-954170-335787-871614-678287-639933-616558-507086-989466-985287-348966
810171,The Valet,Comedy-Romance,en,World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.,371.99,Lionsgate-Pantelion Films-3Pas Studios,2022-05-11,0.0,0.0,124.0,Released,Never judge a couple by their cover.,7.8,279.0,Eugenio Derbez-Samara Weaving-Max Greenfield-Betsy Brandt-Marisol Nichols-Amaury Nolasco-Carmen Salinas-Noemi Gonzalez-Armando Hernández-Carlos Santos-Ravi Patel-John Pirruccello-Wilmer Calderon-Diany Rodriguez-Tiana Okoye-Joshua Vasquez-Alex Fernandez-Ji Yong Lee-Milena Rivero-Michael Mourra-Noah Ayden Hernandez-Josh Warren-Samantha Neyland-Marcenae Lynette-Jonathon Pawlowski-Katie Carpenter-Yurel Echezarreta-Rolando Fernandez-Craig Leydecker-Anthony Michael Lopez,remake,/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,/kB1Qrsg189eDz4Ej3ABXtLudClq.jpg,776512-267805-170170-845885-593340-937337-65891-31775-361251-324442-17871-828947-746419-934761-648579-705861-420821-758234-785985-893334-809140
823625,Blacklight,Action-Thriller,en,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,370.82,Zero Gravity Management-Screen Australia-Film Victoria-The Solution-Lightstream Entertainment,2022-02-10,43000000.0,15400000.0,104.0,Released,They're gonna need more men.,6.303,527.0,Liam Neeson-Emmy Raver-Lampman-Taylor John Smith-Aidan Quinn-Tim Draxl-Claire van der Boom-Michael M. Foster-Yesse Spence-Todd Levi-Gabriella Sengos-Clara Helms-Yael Stone-Andrew Shaw-Zac Lemons-Georgia Flood-Caroline Brazier-Melanie Jarnson-Sunny S. Walia-Linc Hasler-Anthony J. Sharpe-Cam Faull-Jasper Bagg-Joe Petruzzi-Alex Cooke-Damien Bodie-Andriana Williams-Anita Torrance-Irene Chen-Dailin Gabrielle-Rodney Miller-Amelia Forsyth-Smith-Yanina Clifton,luz negra,/bv9dy8mnwftdY2j6gG39gCfSFpV.jpg,/iDeWAGnmloZ5Oz3bocDp4rSbUXd.jpg,968857-762823-850064-916821-578671-901908-818397-751237-539981-516652-752623-764835-760868-833425-38336-628900-696806-26369-860995-809301-66969
585245,Clifford the Big Red Dog,Family-Adventure-Comedy-Fantasy,en,As Emily struggles to fit in at home and at school she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt becomes a gigantic dog and attracts the attention of a genetics company Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.,368.158,Paramount-Kerner Entertainment Company-Entertainment One-Walden Media-Scholastic Entertainment-New Republic Pictures,2021-11-10,64000000.0,67000000.0,97.0,Released,Adventure has never been bigger.,7.3,1319.0,Darby Camp-Jack Whitehall-Izaac Wang-John Cleese-Tony Hale-David Alan Grier-Paul Rodríguez-Horatio Sanz-Sienna Guillory-Rosie Perez-Kenan Thompson-Jessica Keenan Wynn-Russell Wong-Karen Lynn Gorney-Melanie Chandra-Russell Peters-Kevin McCormick-Yasha Jackson-Siobhan Fallon Hogan-Alex Moffat-Tovah Feldshuh-Keith Ewell-Bear Allen-Blaine-Ty Jones,based on novel or book-giant dog-pets,/oifhfVhUcuDjE61V5bS5dfShQrm.jpg,/1Wlwnhn5sXUIwlxpJgWszT622PS.jpg,512195-654974-877183-482321-568124-425909-580489-438695-876716-522402-639721-566525-763164-146171-57752-598331-823609-864390-770254-524434-964943
893338,Gatlopp: Hell of a Game,Comedy-Horror,en,Four friends get together for a nostalgic evening of fun and games after a decade of absence which takes a dark turn.,365.905,Ingenious Media-Signature Entertainment-Particular Crowd-Tea Shop Productions,2022-06-27,0.0,0.0,80.0,Released,One game. One rule. Don't lie... or you die.,5.4,13.0,Jim Mahoney-Emmy Raver-Lampman-Jon Bass-Sarunas J. Jackson-Shelley Hennig,horror comedy,/tc5Y4HDyb0I0z3MvKkLuPb1rVmj.jpg,/2zhKBlsQbYfqe1H2pz8O0kk3Uk2.jpg,517302-745376-759054-45132-988046-961484-34769-864370-597094-873127-794709-925856-500006-982981-968739-667739-919451-733205-471697-604593-703083
19995,Avatar,Action-Adventure-Fantasy-Science Fiction,en,In the 22nd century a paraplegic Marine is dispatched to the moon Pandora on a unique mission but becomes torn between following orders and protecting an alien civilization.,364.48,20th Century Fox-Ingenious Media-Dune Entertainment-Lightstorm Entertainment,2009-12-10,237000000.0,2847246203.0,162.0,Released,Enter the world of Pandora.,7.5,25649.0,Sam Worthington-Zoe Saldana-Sigourney Weaver-Stephen Lang-Michelle Rodriguez-Giovanni Ribisi-Joel David Moore-CCH Pounder-Wes Studi-Laz Alonso-Dileep Rao-Matt Gerald-Sean Anthony Moran-Jason Whyte-Scott Lawrence-Kelly Kilgour-James Patrick Pitt-Sean Patrick Murphy-Peter Dillon-Kevin Dorman-Kelson Henderson-David Van Horn-Jacob Tomuri-Michael Blain-Rozgay-Jon Curry-Julene Renee-Luke Hawker-Woody Schultz-Peter Mensah-Sonia Yee-Jahnel Curfman-Ilram Choi-Kyla Warren-Alicia Vela-Bailey-Kyle Dryberg-Larry Rew-Dina Morrone,culture clash-future-space war-space colony-society-space travel-futuristic-romance-space-alien-tribe-alien planet-marine-soldier-battle-love affair-space opera-anti war-power relations-mind and soul-speculative fiction,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,/jlQJDD0L5ZojjlS0KYnApdO0n19.jpg,24428-49026-70160-49051-27205-1726-120-37724-22-68721-20352-122-597-14161-155-121-1930-1865-10138-58-671
